oid,collection_dt,longitude,latitude,address
4610179b,20210814163000165,126.374019,33.27787,"중산간서로, 상창리, 서귀포시, 제주특별자치도, 63537, 대한민국"
461017b7,20210814163000165,126.663627,33.277815,"1132번 자전거도로, 위미리, 서귀포시, 제주특별자치도, 63610, 대한민국"
46100280,20210814163000181,126.546167,33.263081,"한라산가든, 8156, 중산간동로, 서홍동, 서귀포시, 제주특별자치도, 63584, 대한민국"
461005b2,20210814163000181,126.574596,33.254836,"플러스제과점, 8554, 일주동로, 서귀포시, 제주특별자치도, 63588, 대한민국"
461005b2,20210814163000181,126.574596,33.254836,"플러스제과점, 8554, 일주동로, 서귀포시, 제주특별자치도, 63588, 대한민국"
46100764,20210814163000181,126.277289,33.427734,"일주서로, 대림리, 제주시, 제주특별자치도, 63024, 대한민국"
46101101,20210814163000181,126.404117,33.417828,"평화로, 유수암리, 제주시, 제주특별자치도, 63067, 대한민국"
46101261,20210814163000181,126.655112,33.477012,"남조로, 대흘리, 제주시, 제주특별자치도, 63343, 대한민국"
46101839,20210814163000181,126.487481,33.47026,"ice hse, 은수길, 연동, 제주시, 제주특별자치도, 63142, 대한민국"
46101845,20210814163000181,126.909094,33.446757,"농원백숙, 1224, 서성일로, 고성리, 서귀포시, 제주특별자치도, 63640, 대한민국"
46100137,20210814163000197,126.678267,33.415728,"렛츠런팜제주, 남조로, 수망리, 제주시, 제주특별자치도, 대한민국"
46100660,20210814163000197,126.277696,33.425407,"Ollegil 15, 대림리, 제주시, 제주특별자치도, 63024, 대한민국"
4610073c,20210814163000197,126.884787,33.5253,"문주란로1길, 하도리, 제주시, 제주특별자치도, 63362, 대한민국"
46101011,20210814163000197,126.503374,33.516495,"서해안로, 용담삼동, 제주시, 제주특별자치도, 63156, 대한민국"
4610101c,20210814163000197,126.318578,33.310491,"Jeju Shinhwa World, 38, 신화역사로, 서광리, 서귀포시, 제주특별자치도, 63522, 대한민국"
4610108d,20210814163000197,126.30059,33.444511,"금성리, 제주시, 제주특별자치도, 63034, 대한민국"
46101101,20210814163000197,126.404117,33.417828,"평화로, 유수암리, 제주시, 제주특별자치도, 63067, 대한민국"
46101147,20210814163000197,126.475857,33.49365,"다나와컴퓨터 제주센터, 7772, 일주서로, 이호일동, 제주시, 제주특별자치도, 63095, 대한민국"
4610136b,20210814163000197,180.0000001,90.0000001,
4610196f,20210814163000197,126.489522,33.501473,"공항서로, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
461000cf,20210814163000212,126.405815,33.472741,"제주 서부경찰서, 215, 애조로, 상귀리, 제주시, 제주특별자치도, 63051, 대한민국"
461000cf,20210814163000212,126.405815,33.472741,"제주 서부경찰서, 215, 애조로, 상귀리, 제주시, 제주특별자치도, 63051, 대한민국"
46100218,20210814163000212,126.658759,33.46973,"번영로, 제주시, 제주특별자치도, 63343, 대한민국"
46100218,20210814163000212,126.658759,33.46973,"번영로, 제주시, 제주특별자치도, 63343, 대한민국"
4610034d,20210814163000212,126.524093,33.517014,"임항로, 탑동, 제주시, 제주특별자치도, 63165, 대한민국"
46100424,20210814163000212,126.735789,33.435863,"번영로, 제주시, 제주특별자치도, 대한민국"
46100492,20210814163000212,126.431318,33.250904,"대포칼제비, 338, 중문관광로, 서귀포시, 제주특별자치도, 63540, 대한민국"
461004c0,20210814163000212,126.43374,33.238182,"이어도로, 서귀포시, 제주특별자치도, 63540, 대한민국"
461010cb,20210814163000212,126.672762,33.544038,"조함해안로, 함덕리, 제주시, 제주특별자치도, 63333, 대한민국"
4610116a,20210814163000212,126.593651,33.491896,"삼봉로, 삼양이동, 제주시, 제주특별자치도, 63327, 대한민국"
46101225,20210814163000212,126.571192,33.249523,"제주명가두루치기, 495, 태평로, 서귀동, 서귀포시, 제주특별자치도, 63590, 대한민국"
46101320,20210814163000212,126.571369,33.451858,"첨단로, 월평동, 제주시, 제주특별자치도, 63243, 대한민국"
46101830,20210814163000212,126.908261,33.446645,"제주민족, 12, 서성일로, 고성리, 서귀포시, 제주특별자치도, 63640, 대한민국"
4610190d,20210814163000212,126.370049,33.377435,"평화로, 제주시, 제주특별자치도, 63038, 대한민국"
46100363,20210814163000228,126.486006,33.499492,"공항서로, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
46100424,20210814163000228,126.735789,33.435863,"번영로, 제주시, 제주특별자치도, 대한민국"
4610044e,20210814163000228,126.756578,33.444943,"비자림로, 송당리, 제주시, 제주특별자치도, 대한민국"
46100524,20210814163000228,126.827494,33.548389,"해맞이해안로, 제주시, 제주특별자치도, 63359, 대한민국"
46100638,20210814163000228,126.306315,33.450668,"곽지리, 제주시, 제주특별자치도, 63034, 대한민국"
461006d3,20210814163000228,126.671842,33.541179,"대명리조트제주, 함덕로, 함덕리, 제주시, 제주특별자치도, 63333, 대한민국"
46101079,20210814163000228,126.921018,33.450402,"커큐민 흑돼지, 84, 일출로, 고성리, 서귀포시, 제주특별자치도, 63640, 대한민국"
4610107b,20210814163000228,126.563199,33.250444,"마리식당, 중앙로62번길, 서귀동, 서귀포시, 제주특별자치도, 63590, 대한민국"
461010ce,20210814163000228,126.513205,33.463526,"오남로, 오라이동, 제주시, 제주특별자치도, 63147, 대한민국"
46101848,20210814163000228,126.24263,33.396504,"협재리, 제주시, 제주특별자치도, 63011, 대한민국"
46101961,20210814163000228,126.546356,33.497283,"연신로, 제주시, 제주특별자치도, 63260, 대한민국"
461000e6,20210814163000244,126.524735,33.512442,"중앙로11길, 일도일동, 제주시, 제주특별자치도, 63192, 대한민국"
4610101a,20210814163000244,126.762254,33.551522,"일주동로, 김녕리, 제주시, 제주특별자치도, 63357, 대한민국"
461010d1,20210814163000244,126.52491,33.513152,"제주지하상가, 관덕로7길, 탑동, 제주시, 제주특별자치도, 63166, 대한민국"
46101186,20210814163000244,126.516272,33.247767,"일주동로, 법환동, 서귀포시, 제주특별자치도, 63572, 대한민국"
461012c4,20210814163000244,126.536983,33.251613,"일주동로, 호근동, 서귀포시, 제주특별자치도, 63571, 대한민국"
4610136b,20210814163000244,180.0000001,90.0000001,
4610190d,20210814163000244,126.370049,33.377435,"평화로, 제주시, 제주특별자치도, 63038, 대한민국"
4610017b,20210814163000259,126.270706,33.380553,"명월로, 명월리, 제주시, 제주특별자치도, 63014, 대한민국"
46100634,20210814163000259,126.359554,33.351942,"평화로, 제주시, 제주특별자치도, 63038, 대한민국"
461006c4,20210814163000259,126.567,33.249851,"고도리야식, 7, 동문동로, 서귀동, 서귀포시, 제주특별자치도, 63590, 대한민국"
46101833,20210814163000259,126.806318,33.303415,"올레길4 (Ollegil 4), 당포마을, 표선리, 서귀포시, 제주특별자치도, 63629, 대한민국"
461018d5,20210814163000259,180.0000001,90.0000001,
461018ef,20210814163000259,126.523924,33.24704,"일주동로, 법환동, 서귀포시, 제주특별자치도, 63572, 대한민국"
461018fb,20210814163000259,126.365069,33.333036,"산록남로, 광평리, 서귀포시, 제주특별자치도, 63522, 대한민국"
4610190d,20210814163000259,126.370049,33.377435,"평화로, 제주시, 제주특별자치도, 63038, 대한민국"
4610193b,20210814163000259,126.686877,33.53174,"조천우회로, 북촌리, 제주시, 제주특별자치도, 63333, 대한민국"
46100131,20210814163000275,126.675303,33.531215,"조천우회로, 함덕리, 제주시, 제주특별자치도, 63333, 대한민국"
46100131,20210814163000275,126.675303,33.531215,"조천우회로, 함덕리, 제주시, 제주특별자치도, 63333, 대한민국"
461001a8,20210814163000275,126.517584,33.514691,"탑동로, 용담일동, 제주시, 제주특별자치도, 63167, 대한민국"
4610051d,20210814163000275,126.168255,33.320688,"한경해안로, 용당리, 제주시, 제주특별자치도, 63008, 대한민국"
4610056f,20210814163000275,126.769521,33.328605,"중산간동로, 신흥리, 서귀포시, 제주특별자치도, 63623, 대한민국"
4610108e,20210814163000275,126.239388,33.392713,"한림로, 옹포리, 제주시, 제주특별자치도, 63011, 대한민국"
46101812,20210814163000275,126.328686,33.429991,"납읍남로, 납읍리, 제주시, 제주특별자치도, 63035, 대한민국"
461018d5,20210814163000275,180.0000001,90.0000001,
461018ef,20210814163000275,126.523924,33.24704,"일주동로, 법환동, 서귀포시, 제주특별자치도, 63572, 대한민국"
46100340,20210814163000290,126.442258,33.263296,"중산간서로, 중문동, 서귀포시, 제주특별자치도, 63551, 대한민국"
461004dd,20210814163000290,126.494604,33.488749,"신대로12길, 제주시, 제주특별자치도, 63122, 대한민국"
46100534,20210814163000290,126.4328,33.493453,"외도동주민센터, 7350, 일주서로, 외도이동, 제주시, 제주특별자치도, 63071, 대한민국"
461005cb,20210814163000290,126.870452,33.518948,"일주동로, 하도리, 제주시, 제주특별자치도, 63361, 대한민국"
461005d5,20210814163000290,126.539251,33.514052,"동문로, 건입동, 제주시, 제주특별자치도, 63284, 대한민국"
46100679,20210814163000290,126.595395,33.498013,"삼봉로, 삼양이동, 제주시, 제주특별자치도, 63327, 대한민국"
46100695,20210814163000290,126.398752,33.256388,"마가렛펜션&엔틱카페, 11-16, 예래로, 하예동, 소기왓, 대평리, 서귀포시, 제주특별자치도, 63537, 대한민국"
4610079e,20210814163000290,126.503216,33.515595,"서해안로, 용담삼동, 제주시, 제주특별자치도, 63156, 대한민국"
461010b3,20210814163000290,126.554725,33.24787,"태평로, 서귀포시, 제주특별자치도, 63592, 대한민국"
461010df,20210814163000290,126.542724,33.509266,"동광로, 일도이동, 제주시, 제주특별자치도, 63254, 대한민국"
4610121d,20210814163000290,126.479792,33.486223,"제주시, 제주특별자치도, 63097, 대한민국"
46100447,20210814163000306,126.456539,33.492823,"오광로, 이호이동, 현사마을, 제주시, 제주특별자치도, 63103, 대한민국"
461004c5,20210814163000306,126.389168,33.47437,"애조로, 수산리, 제주시, 제주특별자치도, 63051, 대한민국"
4610077c,20210814163000306,126.810793,33.491178,"비자림 청소년 수련원, 비자숲길, 구좌읍, 제주시, 제주특별자치도, 대한민국"
461010df,20210814163000306,126.542724,33.509266,"동광로, 일도이동, 제주시, 제주특별자치도, 63254, 대한민국"
461010fa,20210814163000306,126.48721,33.429337,"1100로, 제주시, 제주특별자치도, 63147, 대한민국"
461011a1,20210814163000306,126.283854,33.444199,"한림해안로, 수원리, 제주시, 제주특별자치도, 63024, 대한민국"
4610121d,20210814163000306,126.479792,33.486223,"제주시, 제주특별자치도, 63097, 대한민국"
46101330,20210814163000306,126.47401,33.252768,"맥도날드 제주월드컵스타디움DT점, 7, 일주서로, 도순동, 서귀포시, 제주특별자치도, 63561, 대한민국"
46101894,20210814163000306,126.931518,33.466097,"성산등용로17번길, 성산리, 서귀포시, 제주특별자치도, 63643, 대한민국"
46101945,20210814163000306,126.459033,33.468539,"노형로, 제주시, 제주특별자치도, 63103, 대한민국"
46100345,20210814163000322,126.292495,33.443383,"일주서로, 귀덕리, 제주시, 제주특별자치도, 63034, 대한민국"
46100fae,20210814163000322,126.418046,33.472251,"애조로, 상귀리, 제주시, 제주특별자치도, 63051, 대한민국"
461010d0,20210814163000322,126.177303,33.30966,"고산로, 고산리, 제주시, 제주특별자치도, 63008, 대한민국"
461010db,20210814163000322,126.39316,33.304592,"상천리, 서귀포시, 제주특별자치도, 대한민국"
46101183,20210814163000322,126.303592,33.448829,"곽지1길, 곽지리, 제주시, 제주특별자치도, 63034, 대한민국"
46101332,20210814163000322,126.491525,33.496172,"다호길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
46101359,20210814163000322,126.537456,33.495083,"남광북3길, 제주시, 제주특별자치도, 63211, 대한민국"
461017f6,20210814163000322,126.240085,33.377594,"라온프라이빗CC, 금능남로, 금능리, 제주시, 제주특별자치도, 63011, 대한민국"
4610195b,20210814163000322,126.451801,33.495129,"일주서로, 이호이동, 현사마을, 제주시, 제주특별자치도, 63108, 대한민국"
46101979,20210814163000322,126.424988,33.259086,"일주서로, 중문동, 서귀포시, 제주특별자치도, 63545, 대한민국"
4610012a,20210814163000337,126.474273,33.403257,"1100로, 제주시, 제주특별자치도, 대한민국"
4610029b,20210814163000337,126.479127,33.498245,"도두이동, 제주시, 제주특별자치도, 63095, 대한민국"
4610054c,20210814163000337,126.356974,33.280633,"한창로, 상창리, 서귀포시, 제주특별자치도, 63538, 대한민국"
461006a6,20210814163000337,126.506585,33.291724,"산록남로, 영남동, 서귀포시, 제주특별자치도, 63565, 대한민국"
46101031,20210814163000337,126.459487,33.499747,"도리로, 이호이동, 현사마을, 제주시, 제주특별자치도, 63112, 대한민국"
461010b1,20210814163000337,126.540711,33.504565,"가령골길, 일도이동, 제주시, 제주특별자치도, 63254, 대한민국"
461011bb,20210814163000337,126.577768,33.254958,"까망돼지서귀포점, 8524, 일주동로, 서귀포시, 제주특별자치도, 63588, 대한민국"
461011e8,20210814163000337,126.506277,33.515365,"용마로4길, 용담삼동, 제주시, 제주특별자치도, 63156, 대한민국"
461006a7,20210814163000369,126.480063,33.484864,"이마트(신제주점), 3348, 1100로, 노형동, 제주시, 제주특별자치도, 63087, 대한민국"
461017fd,20210814163000369,126.91278,33.503566,"해맞이해안로, 하도리, 제주시, 제주특별자치도, 63639, 대한민국"
461002a1,20210814163000384,126.49772,33.497795,"서광로, 오라삼동, 제주시, 제주특별자치도, 63125, 대한민국"
461002a1,20210814163000384,126.49772,33.497795,"서광로, 오라삼동, 제주시, 제주특별자치도, 63125, 대한민국"
461002d5,20210814163000384,126.483319,33.474263,"1100로, 노형동, 제주시, 제주특별자치도, 63087, 대한민국"
4610033f,20210814163000384,126.340078,33.46314,"고내리교차로, 일주서로, 고내리, 제주시, 제주특별자치도, 63044, 대한민국"
461004eb,20210814163000384,126.496608,33.505494,"용문로, 용담이동, 제주시, 제주특별자치도, 63115, 대한민국"
461004eb,20210814163000384,126.496608,33.505494,"용문로, 용담이동, 제주시, 제주특별자치도, 63115, 대한민국"
4610054c,20210814163000384,126.356974,33.280633,"한창로, 상창리, 서귀포시, 제주특별자치도, 63538, 대한민국"
4610058e,20210814163000384,126.264319,33.268507,"중산간서로, 신평리, 서귀포시, 제주특별자치도, 63517, 대한민국"
46101051,20210814163000384,126.597648,33.520403,"연삼로, 삼양일동, 제주시, 제주특별자치도, 63318, 대한민국"
4610109d,20210814163000384,180.0000001,90.0000001,
461011b0,20210814163000384,126.35082,33.472515,"다인 오세아노 호텔, 애월해안로, 고내리, 제주시, 제주특별자치도, 63046, 대한민국"
461011bb,20210814163000384,126.577768,33.254958,"까망돼지서귀포점, 8524, 일주동로, 서귀포시, 제주특별자치도, 63588, 대한민국"
4610134a,20210814163000384,180.0000001,90.0000001,
461017a6,20210814163000384,126.458671,33.24237,"이어도로, 월평동, 서귀포시, 제주특별자치도, 63563, 대한민국"
4610181d,20210814163000384,126.695378,33.280752,"일주동로, 남원리, 서귀포시, 제주특별자치도, 63610, 대한민국"
461002db,20210814163000400,126.354411,33.354044,"월각로, 제주시, 제주특별자치도, 63038, 대한민국"
4610035b,20210814163000400,126.416217,33.258082,"고집돌활우럭전문점, 879, 일주서로, 색달동, 서귀포시, 제주특별자치도, 63545, 대한민국"
461004a8,20210814163000400,126.244231,33.397153,"한림로, 옹포리, 제주시, 제주특별자치도, 63011, 대한민국"
46100528,20210814163000400,126.886671,33.385951,"환해장성로, 신산리, 서귀포시, 제주특별자치도, 63634, 대한민국"
46100568,20210814163000400,126.241624,33.394933,"커핀그루나루 데이빗에디션 협재점, 361, 한림로, 옹포리, 제주시, 제주특별자치도, 63011, 대한민국"
461006da,20210814163000400,126.204332,33.367564,"일주서로, 판포리, 제주시, 제주특별자치도, 63002, 대한민국"
461007a7,20210814163000400,126.486823,33.490341,"도령로, 제주시, 제주특별자치도, 63081, 대한민국"
461007a7,20210814163000400,126.486823,33.490341,"도령로, 제주시, 제주특별자치도, 63081, 대한민국"
46100817,20210814163000400,126.926893,33.431128,"섭지코지로, 신양리, 서귀포시, 제주특별자치도, 63641, 대한민국"
46100fde,20210814163000400,126.356423,33.281503,"한창로, 상창리, 서귀포시, 제주특별자치도, 63522, 대한민국"
4610101d,20210814163000400,126.814189,33.368068,"번영로, 하천리, 서귀포시, 제주특별자치도, 63635, 대한민국"
46101051,20210814163000400,126.597648,33.520403,"연삼로, 삼양일동, 제주시, 제주특별자치도, 63318, 대한민국"
46101078,20210814163000400,180.0000001,90.0000001,
46101130,20210814163000400,126.565051,33.503534,"번영로, 화북이동, 제주시, 제주특별자치도, 63293, 대한민국"
46101172,20210814163000400,180.0000001,90.0000001,
461011a3,20210814163000400,126.236651,33.336922,"용금로, 아홉굿마을, 한경면, 제주시, 제주특별자치도, 63004, 대한민국"
461012be,20210814163000400,126.339699,33.462972,"일주서로, 고내리, 제주시, 제주특별자치도, 63044, 대한민국"
461012ef,20210814163000400,180.0000001,90.0000001,
46101309,20210814163000400,126.857002,33.392013,"중산간동로, 난산리, 서귀포시, 제주특별자치도, 63635, 대한민국"
4610179c,20210814163000400,126.36885,33.471957,"일주서로, 애월리, 제주시, 제주특별자치도, 63044, 대한민국"
461017dc,20210814163000400,126.490917,33.489224,"공영주차장, 은남1길, 제주시, 제주특별자치도, 63125, 대한민국"
461017e4,20210814163000400,126.802125,33.439407,"금백조로, 수산리, 서귀포시, 제주특별자치도, 63631, 대한민국"
4610180b,20210814163000400,126.840099,33.528634,"일주동로, 행원리, 제주시, 제주특별자치도, 63360, 대한민국"
4610180b,20210814163000400,126.840099,33.528634,"일주동로, 행원리, 제주시, 제주특별자치도, 63360, 대한민국"
46101897,20210814163000400,126.475467,33.258912,"중산간서로, 도순동, 서귀포시, 제주특별자치도, 63561, 대한민국"
461018f0,20210814163000400,126.836576,33.327093,"탐라뚝배기, 127, 표선백사로, 당포마을, 표선리, 서귀포시, 제주특별자치도, 63629, 대한민국"
46101984,20210814163000400,126.28986,33.442219,"일주서로, 귀덕리, 제주시, 제주특별자치도, 63034, 대한민국"
46100164,20210814163000415,126.308184,33.250399,"사계로114번길, 사계리, 서귀포시, 제주특별자치도, 63528, 대한민국"
461002db,20210814163000415,126.354411,33.354044,"월각로, 제주시, 제주특별자치도, 63038, 대한민국"
46100393,20210814163000415,126.462661,33.290607,"산록남로, 서귀포시, 제주특별자치도, 63553, 대한민국"
461004f3,20210814163000415,126.38006,33.307248,"병악로, 상창리, 서귀포시, 제주특별자치도, 63529, 대한민국"
461006a7,20210814163000415,126.480063,33.484864,"이마트(신제주점), 3348, 1100로, 노형동, 제주시, 제주특별자치도, 63087, 대한민국"
461007a7,20210814163000415,126.486823,33.490341,"도령로, 제주시, 제주특별자치도, 63081, 대한민국"
461007fb,20210814163000415,126.479941,33.484703,"노형14길, 제주시, 제주특별자치도, 63083, 대한민국"
46100fb0,20210814163000415,126.305885,33.349613,"한창로, 금악리, 제주시, 제주특별자치도, 63018, 대한민국"
46101130,20210814163000415,126.565051,33.503534,"번영로, 화북이동, 제주시, 제주특별자치도, 63293, 대한민국"
46101199,20210814163000415,126.487424,33.518017,"서해안로, 용담삼동, 제주시, 제주특별자치도, 63114, 대한민국"
46101226,20210814163000415,126.62065,33.262226,"효돈수제돈까스, 8106, 일주동로, 하효동, 서귀포시, 제주특별자치도, 63606, 대한민국"
4610133f,20210814163000415,180.0000001,90.0000001,
46100264,20210814163000431,126.487076,33.454274,"제주도립미술관입구, 1100로, 제주시, 제주특별자치도, 63142, 대한민국"
46100350,20210814163000431,126.37254,33.385488,"평화로, 제주시, 제주특별자치도, 63038, 대한민국"
461003bc,20210814163000431,126.312914,33.462712,"애월로, 애월리, 제주시, 제주특별자치도, 63043, 대한민국"
461011ac,20210814163000431,180.0000001,90.0000001,
46101226,20210814163000431,126.62065,33.262226,"효돈수제돈까스, 8106, 일주동로, 하효동, 서귀포시, 제주특별자치도, 63606, 대한민국"
461017f4,20210814163000431,126.479264,33.497703,"도두이동, 제주시, 제주특별자치도, 63095, 대한민국"
4610012d,20210814163000447,126.490803,33.478671,"국기로2길, 연동, 제주시, 제주특별자치도, 63142, 대한민국"
4610026b,20210814163000447,126.283867,33.396217,"중산간서로, 상대리, 제주시, 제주특별자치도, 63014, 대한민국"
46101055,20210814163000447,126.56661,33.247642,"삼다숯불갈비, 43, 명동로, 서귀동, 서귀포시, 제주특별자치도, 63591, 대한민국"
461011ac,20210814163000447,180.0000001,90.0000001,
461011d2,20210814163000447,126.175851,33.343915,"한경해안로, 신창리, 제주시, 제주특별자치도, 63002, 대한민국"
461011fc,20210814163000447,126.496047,33.261117,"중산간서로, 서귀포시, 제주특별자치도, 63565, 대한민국"
46101246,20210814163000447,126.651227,33.48575,"남조로, 대흘리, 제주시, 제주특별자치도, 63343, 대한민국"
461012f1,20210814163000447,126.495913,33.505847,"제주국제공항, 2, 공항로, 제주시, 제주특별자치도, 63115, 대한민국"
46101962,20210814163000447,126.518679,33.24765,"일주동로, 법환동, 서귀포시, 제주특별자치도, 63572, 대한민국"
46101962,20210814163000447,126.518679,33.24765,"일주동로, 법환동, 서귀포시, 제주특별자치도, 63572, 대한민국"
46100476,20210814163000462,126.553432,33.247896,"태평로, 서귀포시, 제주특별자치도, 63592, 대한민국"
46100494,20210814163000462,126.490775,33.490299,"삼무로3길, 제주시, 제주특별자치도, 63125, 대한민국"
4610053e,20210814163000462,126.46033,33.495137,"일주서로, 이호일동, 제주시, 제주특별자치도, 63095, 대한민국"
46100545,20210814163000462,126.485933,33.502798,"도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
46100605,20210814163000462,126.438119,33.494171,"일주서로, 내도동, 현사마을, 제주시, 제주특별자치도, 63074, 대한민국"
46100781,20210814163000462,126.382101,33.26406,"일주서로, 상예동, 창천리, 서귀포시, 제주특별자치도, 63537, 대한민국"
46100fde,20210814163000462,126.356423,33.281503,"한창로, 상창리, 서귀포시, 제주특별자치도, 63522, 대한민국"
46101117,20210814163000462,126.276212,33.440496,"한림해안로, 수원리, 제주시, 제주특별자치도, 63024, 대한민국"
461011f0,20210814163000462,126.395622,33.26867,"중산간서로, 서귀포시, 제주특별자치도, 63537, 대한민국"
46101774,20210814163000462,126.508607,33.516238,"모드락, 서해안로, 용담삼동, 제주시, 제주특별자치도, 63114, 대한민국"
4610180e,20210814163000462,126.503321,33.499487,"서광로, 오라삼동, 제주시, 제주특별자치도, 63184, 대한민국"
4610196e,20210814163000462,126.501035,33.46596,"종천길, 제주시, 제주특별자치도, 63147, 대한민국"
46100364,20210814163000478,126.268546,33.412225,"한림상로, 한림리, 제주시, 제주특별자치도, 63029, 대한민국"
461006e2,20210814163000478,126.316983,33.292332,"서광리, 서귀포시, 제주특별자치도, 63522, 대한민국"
46101001,20210814163000478,126.168083,33.341817,"한경해안로, 신창리, 제주시, 제주특별자치도, 63002, 대한민국"
461010f6,20210814163000478,126.619751,33.407149,"516로, 제주마방목지, 제주시, 제주특별자치도, 63243, 대한민국"
461012f1,20210814163000478,126.495913,33.505847,"제주국제공항, 2, 공항로, 제주시, 제주특별자치도, 63115, 대한민국"
4610130f,20210814163000478,126.413735,33.254233,"한국맥도날드(유)제주중문DT점, 38, 중문관광로, 서귀포시, 제주특별자치도, 63535, 대한민국"
461017f9,20210814163000478,126.507225,33.249716,"일주서로, 서귀포시, 제주특별자치도, 63572, 대한민국"
461017f9,20210814163000478,126.507225,33.249716,"일주서로, 서귀포시, 제주특별자치도, 63572, 대한민국"
461018ca,20210814163000478,126.546374,33.51111,"동광로, 일도이동, 제주시, 제주특별자치도, 63254, 대한민국"
46100753,20210814163000494,126.537795,33.499702,"남춘식당, 064-702-2588, 청귤로, 제주시, 제주특별자치도, 63211, 대한민국"
46100ffc,20210814163000494,126.317508,33.250639,"일주서로, 화순리, 서귀포시, 제주특별자치도, 63528, 대한민국"
46101128,20210814163000494,126.406254,33.258058,"목포고을본점, 968-5, 일주서로, 색달동, 서귀포시, 제주특별자치도, 63545, 대한민국"
46101145,20210814163000494,126.483487,33.496592,"rainbow car rental, 제성1길, 도두이동, 제주시, 제주특별자치도, 63095, 대한민국"
46101191,20210814163000494,126.483327,33.496558,"rainbow car rental, 제성1길, 도두이동, 제주시, 제주특별자치도, 63095, 대한민국"
461012f8,20210814163000494,126.634051,33.264067,"일주동로, 서귀포시, 제주특별자치도, 63606, 대한민국"
461017f7,20210814163000494,126.46449,33.498904,"도공로, 도두일동, 제주시, 제주특별자치도, 63112, 대한민국"
4610180b,20210814163000494,126.840099,33.528634,"일주동로, 행원리, 제주시, 제주특별자치도, 63360, 대한민국"
4610180e,20210814163000494,126.503321,33.499487,"서광로, 오라삼동, 제주시, 제주특별자치도, 63184, 대한민국"
46101842,20210814163000494,126.31893,33.310387,"Jeju Shinhwa World, 38, 신화역사로, 서광리, 서귀포시, 제주특별자치도, 63522, 대한민국"
4610190c,20210814163000494,126.328675,33.286574,"중산간서로1813번길, 덕수리, 서귀포시, 제주특별자치도, 63529, 대한민국"
46100283,20210814163000509,126.665019,33.469876,"번영로, 제주시, 제주특별자치도, 63343, 대한민국"
46100283,20210814163000509,126.665019,33.469876,"번영로, 제주시, 제주특별자치도, 63343, 대한민국"
4610035d,20210814163000509,126.457609,33.46512,"애조로, 제주시, 제주특별자치도, 63103, 대한민국"
461003cf,20210814163000509,126.685343,33.394464,"남조로, 수망리, 서귀포시, 제주특별자치도, 대한민국"
4610043a,20210814163000509,126.425923,33.242405,"이어도로, 서귀포시, 제주특별자치도, 63545, 대한민국"
46100fa9,20210814163000509,126.743796,33.551325,"일주동로, 김녕리, 제주시, 제주특별자치도, 63357, 대한민국"
46101076,20210814163000509,126.482148,33.496626,"제성1길, 도두이동, 제주시, 제주특별자치도, 63095, 대한민국"
461010a5,20210814163000509,126.506546,33.500723,"한천로, 오라삼동, 제주시, 제주특별자치도, 63184, 대한민국"
461010a5,20210814163000509,126.506546,33.500723,"한천로, 오라삼동, 제주시, 제주특별자치도, 63184, 대한민국"
46101130,20210814163000509,126.565051,33.503534,"번영로, 화북이동, 제주시, 제주특별자치도, 63293, 대한민국"
4610120e,20210814163000509,126.577032,33.254918,"516로, 서귀포시, 제주특별자치도, 63588, 대한민국"
461012c9,20210814163000509,126.3214,33.310287,"신화역사로, 서광리, 서귀포시, 제주특별자치도, 63522, 대한민국"
461012f7,20210814163000509,126.418477,33.245244,"중문관광로, 서귀포시, 제주특별자치도, 63535, 대한민국"
46101305,20210814163000509,126.585348,33.267769,"516로, 토평동, 서귀포시, 제주특별자치도, 63603, 대한민국"
46101334,20210814163000509,126.597059,33.488981,"카페봄봄, 524, 번영로, 봉개동, 제주시, 제주특별자치도, 63327, 대한민국"
46101334,20210814163000509,126.597059,33.488981,"카페봄봄, 524, 번영로, 봉개동, 제주시, 제주특별자치도, 63327, 대한민국"
461017be,20210814163000509,126.56129,33.253015,"101 Express Bus - Jeju si, 일주동로, 서귀동, 서귀포시, 제주특별자치도, 63584, 대한민국"
461018df,20210814163000509,126.551167,33.45009,"제주시, 제주특별자치도, 63244, 대한민국"
46100350,20210814163000525,126.37254,33.385488,"평화로, 제주시, 제주특별자치도, 63038, 대한민국"
4610036b,20210814163000525,126.49486,33.249943,"일주서로, 강정동, 서귀포시, 제주특별자치도, 63565, 대한민국"
4610120e,20210814163000525,126.577032,33.254918,"516로, 서귀포시, 제주특별자치도, 63588, 대한민국"
461012ab,20210814163000525,126.682115,33.487251,"와선로, 와산리, 제주시, 제주특별자치도, 63343, 대한민국"
461012e1,20210814163000525,126.50532,33.500119,"서광로, 오라삼동, 제주시, 제주특별자치도, 63184, 대한민국"
461017be,20210814163000525,126.56129,33.253015,"101 Express Bus - Jeju si, 일주동로, 서귀동, 서귀포시, 제주특별자치도, 63584, 대한민국"
461003c6,20210814163000541,126.708682,33.282032,"일주동로, 비안동, 남원리, 서귀포시, 제주특별자치도, 63621, 대한민국"
46100443,20210814163000541,126.410565,33.425894,"평화로, 유수암리, 제주시, 제주특별자치도, 63067, 대한민국"
