oid,collection_dt,longitude,latitude,time,Diff,address
461000dd,20210807192230,126.896868,33.475534,2021-08-07 19:22:30,574470,"시흥상동로77번길, 시흥리, 서귀포시, 제주특별자치도, 63639, 대한민국"
461000dd,20210814110500,126.310239,33.462921,2021-08-14 11:05:00,3529,"애월리, 제주시, 제주특별자치도, 63043, 대한민국"
461000dd,20210814120930,126.309536,33.464057,2021-08-14 12:09:30,6092,"애월리, 제주시, 제주특별자치도, 63043, 대한민국"
461000dd,20210814142200,126.235054,33.389308,2021-08-14 14:22:00,3810,"금능길, 협재리, 제주시, 제주특별자치도, 63011, 대한민국"
461000dd,20210814153030,126.24218,33.395996,2021-08-14 15:30:30,5820,"수우동, 064-796-5830, ollegil 14, 협재리, 제주시, 제주특별자치도, 63011, 대한민국"
461000dd,20210814182830,126.48819,33.451746,2021-08-14 18:28:30,2384,"1100로, 제주시, 제주특별자치도, 63142, 대한민국"
461000dd,20210814195930,126.663205,33.542391,2021-08-14 19:59:30,563910,"함덕16길, 함덕리, 제주시, 제주특별자치도, 63333, 대한민국"
461000dd,20210821090200,126.406007,33.259339,2021-08-21 09:02:00,5448,"본가프리미엄, 18, 색달로, 색달동, 서귀포시, 제주특별자치도, 63537, 대한민국"
461000dd,20210821104330,126.42361,33.241287,2021-08-21 10:43:30,3582,"ICC제주국제컨벤션센터주차장, 올레길 8코스(월평-대평 올레), 월평동, 서귀포시, 제주특별자치도, 63535, 대한민국"
461000dd,20210821121030,126.573885,33.244396,2021-08-21 12:10:30,1697,"올레길6, 서귀포시, 제주특별자치도, 63596, 대한민국"
461000dd,20210821143430,126.527927,33.512214,2021-08-21 14:34:30,1230,"동문시장, 동문로, 일도일동, 제주시, 제주특별자치도, 63192, 대한민국"
461000dd,20210821155230,126.486372,33.502791,2021-08-21 15:52:30,8400,"다호북길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
461000dd,20210821183500,126.527509,33.517231,2021-08-21 18:35:00,561325,"서부두1길, 탑동, 제주시, 제주특별자치도, 63277, 대한민국"
461000dd,20210828073430,126.569695,33.43883,2021-08-28 07:34:30,31308,"제주국제대학교, 516로, 제주시, 제주특별자치도, 63244, 대한민국"
461000dd,20210828173300,126.230985,33.333067,2021-08-28 17:33:00,6582,"아홉굿마을, 낙천리, 제주시, 제주특별자치도, 63006, 대한민국"
461000de,20210814095200,126.366692,33.235769,2021-08-14 09:52:00,2130,"카페두가시, 9, 대평감산로, 소기왓, 안덕면, 서귀포시, 제주특별자치도, 63530, 대한민국"
461000de,20210814122930,126.927971,33.431787,2021-08-14 12:29:30,4080,"신양리, 서귀포시, 제주특별자치도, 63641, 대한민국"
461000de,20210814134200,126.917059,33.438265,2021-08-14 13:42:00,3210,"해왓, 30-1, 신고로, 신양리, 서귀포시, 제주특별자치도, 63641, 대한민국"
461000de,20210814144800,126.930141,33.423351,2021-08-14 14:48:00,2370,"섭지코지로, 신양리, 서귀포시, 제주특별자치도, 63641, 대한민국"
461000de,20210814171100,126.364422,33.235998,2021-08-14 17:11:00,600300,"고래수, 44, 대평로, 소기왓, 대평리, 서귀포시, 제주특별자치도, 63538, 대한민국"
461000de,20210821161700,126.492849,33.496073,2021-08-21 16:17:00,5370,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000de,20210821185830,126.557127,33.247793,2021-08-21 18:58:30,567840,"중정로 5번길, 서귀동, 서귀포시, 제주특별자치도, 63592, 대한민국"
461000de,20210828091900,126.684352,33.396932,2021-08-28 09:19:00,12960,"남조로, 수망리, 서귀포시, 제주특별자치도, 대한민국"
461000de,20210828131130,126.661423,33.460451,2021-08-28 13:11:30,2760,"남조로, 교래리, 제주시, 제주특별자치도, 63343, 대한민국"
461000de,20210828142230,126.75223,33.412995,2021-08-28 14:22:30,8160,"서귀포시, 제주특별자치도, 대한민국"
461000de,20210828170000,126.756404,33.453657,2021-08-28 17:00:00,3630,"비자림로, 제주시, 제주특별자치도, 대한민국"
461000de,20210828182730,126.814844,33.368449,2021-08-28 18:27:30,4680,"번영로, 하천리, 서귀포시, 제주특별자치도, 63635, 대한민국"
461000e0,20210814181840,126.5265225,33.5053446,2021-08-14 18:18:40,1836,"삼성로, 이도일동, 제주시, 제주특별자치도, 63194, 대한민국"
461000e0,20210814191433,126.4731455,33.480089,2021-08-14 19:14:33,5425,"노형동, 제주시, 제주특별자치도, 63103, 대한민국"
461000e0,20210814210629,126.5262586,33.505131,2021-08-14 21:06:29,1173080,"삼성로, 이도일동, 제주시, 제주특별자치도, 63194, 대한민국"
461000e0,20210828113205,126.4938665,33.4961173,2021-08-28 11:32:05,7555,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000e0,20210828134855,126.5309781,33.5014844,2021-08-28 13:48:55,3201,"동광로4길, 이도일동, 제주시, 제주특별자치도, 63209, 대한민국"
461000e0,20210828145911,126.4734291,33.4816466,2021-08-28 14:59:11,2382,"노형로, 노형동, 제주시, 제주특별자치도, 63083, 대한민국"
461000e0,20210828154553,126.334979,33.4624913,2021-08-28 15:45:53,7900,"일주서로, 애월리, 제주시, 제주특별자치도, 63044, 대한민국"
461000e0,20210828181033,126.2654558,33.4003516,2021-08-28 18:10:33,3680,"일주서로, 한림읍, 제주시, 제주특별자치도, 63014, 대한민국"
461000e0,20210828191924,126.3456886,33.3004923,2021-08-28 19:19:24,1440,"안덕면, 서귀포시, 제주특별자치도, 63522, 대한민국"
461000e3,20210807095600,126.496584,33.348261,2021-08-07 09:56:00,4263,"영실-윗세 코스 1:30, 서귀포시, 제주특별자치도, 대한민국"
461000e3,20210807123900,126.621747,33.251062,2021-08-07 12:39:00,6216,"쇠소깍로, 서귀포시, 제주특별자치도, 63600, 대한민국"
461000e3,20210807144130,126.487321,33.234235,2021-08-07 14:41:30,7793,"이어도로, 서귀포시, 제주특별자치도, 63563, 대한민국"
461000e3,20210807180800,126.510046,33.251101,2021-08-07 18:08:00,4125,"세븐일레븐, 51, 김정문화로, 서귀포시, 제주특별자치도, 63572, 대한민국"
461000e3,20210807192300,126.509328,33.251773,2021-08-07 19:23:00,4401,"돈샷, 4, 김정문화로41번길, 서귀포시, 제주특별자치도, 63566, 대한민국"
461000e3,20210807204900,126.509799,33.251201,2021-08-07 20:49:00,568042,"세븐일레븐, 51, 김정문화로, 서귀포시, 제주특별자치도, 63572, 대한민국"
461000e3,20210814110030,126.418025,33.488724,2021-08-14 11:00:30,3715,"하귀1리, 제주시, 제주특별자치도, 63069, 대한민국"
461000e3,20210814124630,126.30941,33.463548,2021-08-14 12:46:30,1452,"애월리, 제주시, 제주특별자치도, 63043, 대한민국"
461000e3,20210814135000,126.345505,33.396879,2021-08-14 13:50:00,3913,"아르떼뮤지엄 ARTE MUSEUM, 478, 금가로, 상가리, 제주시, 제주특별자치도, 63038, 대한민국"
461000e3,20210814162200,126.910164,33.459369,2021-08-14 16:22:00,2790,"오조리, 서귀포시, 제주특별자치도, 63639, 대한민국"
461000e3,20210814171403,126.915044,33.44766,2021-08-14 17:14:03,5452,"고성리, 서귀포시, 제주특별자치도, 63640, 대한민국"
461000e3,20210814184930,126.909587,33.458794,2021-08-14 18:49:30,575644,"오조리, 서귀포시, 제주특별자치도, 63639, 대한민국"
461000e3,20210821130300,126.492128,33.495895,2021-08-21 13:03:00,10412,"다호길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
461000e3,20210821155632,126.492853,33.495918,2021-08-21 15:56:32,592588,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000e3,20210828130030,126.530801,33.500598,2021-08-28 13:00:30,2053,"대유초밥, 광양7길, 이도일동, 제주시, 제주특별자치도, 63208, 대한민국"
461000e3,20210828141730,126.811898,33.491377,2021-08-28 14:17:30,3840,"비자림 청소년 수련원, 비자숲길, 구좌읍, 제주시, 제주특별자치도, 대한민국"
461000e3,20210828161630,126.840023,33.533898,2021-08-28 16:16:30,4054,"구좌읍, 제주시, 제주특별자치도, 63359, 대한민국"
461000e3,20210828182700,126.496977,33.486783,2021-08-28 18:27:00,1736,"신대로15길, 제주시, 제주특별자치도, 63122, 대한민국"
461000e6,20210807164230,126.297008,33.22563,2021-08-07 16:42:30,578114,"사계남로, 사계리, 서귀포시, 제주특별자치도, 63528, 대한민국"
461000e6,20210814101200,126.308657,33.233074,2021-08-14 10:12:00,2812,"연우네, 217, 사계남로, 사계리, 서귀포시, 제주특별자치도, 63528, 대한민국"
461000e6,20210814112000,126.31122,33.233797,2021-08-14 11:20:00,1533,"용머리해안주차장, 28, 사계남로216번길, 사계리, 서귀포시, 제주특별자치도, 63528, 대한민국"
461000e6,20210814123030,126.360401,33.478605,2021-08-14 12:30:30,9771,"애월해안로, 구엄리, 제주시, 제주특별자치도, 63049, 대한민국"
461000e6,20210814160430,126.525073,33.513003,2021-08-14 16:04:30,1500,"제주지하상가, 관덕로7길, 탑동, 제주시, 제주특별자치도, 63166, 대한민국"
461000e6,20210814173530,126.360399,33.478626,2021-08-14 17:35:30,1186647,"애월해안로, 구엄리, 제주시, 제주특별자치도, 63049, 대한민국"
461000e6,20210828125930,126.197353,33.365744,2021-08-28 12:59:30,3404,"금등리, 제주시, 제주특별자치도, 63002, 대한민국"
461000e6,20210828140530,126.193741,33.362552,2021-08-28 14:05:30,4054,"일주서로, 금등리, 제주시, 제주특별자치도, 63002, 대한민국"
461000e6,20210828153100,126.200046,33.364946,2021-08-28 15:31:00,5997,"금등리, 제주시, 제주특별자치도, 63002, 대한민국"
461000e6,20210828190030,126.493343,33.496206,2021-08-28 19:00:30,2997,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000e6,20210828195030,126.491832,33.495894,2021-08-28 19:50:30,1239,"다호길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
461000e7,20210807101600,126.621575,33.450759,2021-08-07 10:16:00,6132,"제주시, 제주특별자치도, 63327, 대한민국"
461000e7,20210807120100,126.627175,33.444444,2021-08-07 12:01:00,3342,"노루생태관찰원, 명림로, 제주시, 제주특별자치도, 63327, 대한민국"
461000e7,20210807133800,126.873851,33.519473,2021-08-07 13:38:00,584700,"구좌로, 하도리, 제주시, 제주특별자치도, 63362, 대한민국"
461000e7,20210814092630,126.667005,33.446457,2021-08-14 09:26:30,10267,"에코랜드 테마파크, 남조로, 교래리, 제주시, 제주특별자치도, 63343, 대한민국"
461000e7,20210814125800,126.529757,33.506886,2021-08-14 12:58:00,2910,"삼성로5길, 이도일동, 제주시, 제주특별자치도, 63193, 대한민국"
461000e7,20210814134730,126.526672,33.510596,2021-08-14 13:47:30,2749,"동문로2길, 일도일동, 제주시, 제주특별자치도, 63192, 대한민국"
461000e7,20210814154530,126.824766,33.360818,2021-08-14 15:45:30,7419,"신풍리, 서귀포시, 제주특별자치도, 63635, 대한민국"
461000e7,20210814181730,126.824568,33.36061,2021-08-14 18:17:30,593990,"신풍리, 서귀포시, 제주특별자치도, 63635, 대한민국"
461000e7,20210821151800,126.49227,33.49516,2021-08-21 15:18:00,580212,"다호길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
461000e7,20210828084700,126.492678,33.496188,2021-08-28 08:47:00,6731,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000e7,20210828110530,126.572909,33.512031,2021-08-28 11:05:30,2314,"연삼로, 화북이동, 제주시, 제주특별자치도, 63303, 대한민국"
461000e7,20210828124400,126.30928,33.456474,2021-08-28 12:44:00,1901,"일주서로, 곽지리, 제주시, 제주특별자치도, 63034, 대한민국"
461000e7,20210828134830,126.197285,33.36575,2021-08-28 13:48:30,7278,"금등리, 제주시, 제주특별자치도, 63002, 대한민국"
461000e7,20210828172530,126.527498,33.51737,2021-08-28 17:25:30,6601,"서부두1길, 탑동, 제주시, 제주특별자치도, 63277, 대한민국"
461000e7,20210828202030,126.30925,33.463788,2021-08-28 20:20:30,3014,"애월리, 제주시, 제주특별자치도, 63043, 대한민국"
461000ea,20210807101730,126.508729,33.516108,2021-08-07 10:17:30,2294,"모드락, 서해안로, 용담삼동, 제주시, 제주특별자치도, 63114, 대한민국"
461000ea,20210807163700,126.492525,33.495997,2021-08-07 16:37:00,585727,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000ea,20210814114630,126.412575,33.482495,2021-08-14 11:46:30,1564,"하귀동남3길, 하귀1리, 제주시, 제주특별자치도, 63051, 대한민국"
461000ea,20210814131200,126.440473,33.495908,2021-08-14 13:12:00,3258,"내도바당횟집, 태우해안로, 내도동, 제주시, 제주특별자치도, 63071, 대한민국"
461000ea,20210814155200,126.345088,33.397153,2021-08-14 15:52:00,2551,"아르떼뮤지엄 ARTE MUSEUM, 478, 금가로, 상가리, 제주시, 제주특별자치도, 63038, 대한민국"
461000ea,20210814171630,126.254444,33.408536,2021-08-14 17:16:30,7824,"한림해안로, 옹포리, 제주시, 제주특별자치도, 63012, 대한민국"
461000ea,20210814210030,126.221893,33.385627,2021-08-14 21:00:30,4308,"한림로, 월령리, 제주시, 제주특별자치도, 63011, 대한민국"
461000ea,20210814225330,126.493798,33.481825,2021-08-14 22:53:30,559469,"연북로, 연동, 제주시, 제주특별자치도, 63136, 대한민국"
461000ea,20210821104330,126.492391,33.496063,2021-08-21 10:43:30,7756,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000ea,20210821132730,126.537959,33.506361,2021-08-21 13:27:30,1250,"신산로15길, 일도이동, 제주시, 제주특별자치도, 63254, 대한민국"
461000ea,20210821152900,126.899582,33.493513,2021-08-21 15:29:00,9005,"종달리, 제주시, 제주특별자치도, 63639, 대한민국"
461000ea,20210821180600,126.899543,33.493524,2021-08-21 18:06:00,1676,"종달리, 제주시, 제주특별자치도, 63639, 대한민국"
461000ea,20210821190230,126.911905,33.446258,2021-08-21 19:02:30,1909,"일주동로, 고성리, 서귀포시, 제주특별자치도, 63640, 대한민국"
461000ea,20210821204430,126.537732,33.506218,2021-08-21 20:44:30,4353,"신산로15길, 일도이동, 제주시, 제주특별자치도, 63254, 대한민국"
461000ea,20210821225700,126.537466,33.506196,2021-08-21 22:57:00,561064,"동광로15길, 일도이동, 제주시, 제주특별자치도, 63254, 대한민국"
461000ea,20210828105800,126.492528,33.495991,2021-08-28 10:58:00,4608,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000ea,20210828140430,126.449442,33.464844,2021-08-28 14:04:30,3363,"광령리, 제주시, 제주특별자치도, 63103, 대한민국"
461000ea,20210828154130,126.526407,33.517333,2021-08-28 15:41:30,1620,"서부두1길, 탑동, 제주시, 제주특별자치도, 63277, 대한민국"
461000ea,20210828160930,126.527238,33.517751,2021-08-28 16:09:30,11809,"서부두2길, 탑동, 제주시, 제주특별자치도, 63165, 대한민국"
461000ea,20210828194600,126.497229,33.486968,2021-08-28 19:46:00,2938,"돈가, 36, 문송길, 제주시, 제주특별자치도, 63122, 대한민국"
461000eb,20210807092730,126.643711,33.553059,2021-08-07 09:27:30,2790,"조함해안로, 신흥리, 제주시, 제주특별자치도, 63332, 대한민국"
461000eb,20210807114900,126.629169,33.440375,2021-08-07 11:49:00,7472,"제주절물자연휴양림, 명림로, 제주시, 제주특별자치도, 63327, 대한민국"
461000eb,20210807144000,126.491233,33.470263,2021-08-07 14:40:00,4081,"은수길, 제주시, 제주특별자치도, 63142, 대한민국"
461000eb,20210807161800,126.528157,33.512088,2021-08-07 16:18:00,3000,"중앙로13길, 일도일동, 제주시, 제주특별자치도, 63192, 대한민국"
461000eb,20210807173000,126.492672,33.490233,2021-08-07 17:30:00,2071,"51, 삼무로, 제주시, 제주특별자치도, 63125, 대한민국"
461000eb,20210807185630,126.497735,33.517518,2021-08-07 18:56:30,3085,"제주카페거리(어영마을), 제주시, 제주특별자치도, 63114, 대한민국"
461000eb,20210807194830,126.495877,33.517985,2021-08-07 19:48:30,574702,"사랑터울펜션, 서해안로, 용담삼동, 제주시, 제주특별자치도, 63114, 대한민국"
461000eb,20210814114330,126.348581,33.282134,2021-08-14 11:43:30,2687,"숨비나리카페, 8, 중산간서로, 안덕면, 서귀포시, 제주특별자치도, 63522, 대한민국"
461000eb,20210814130300,126.304937,33.275755,2021-08-14 13:03:00,5588,"평화로319번길, 덕수리, 서귀포시, 제주특별자치도, 63529, 대한민국"
461000eb,20210814151600,126.240936,33.394687,2021-08-14 15:16:00,3387,"한림로, 옹포리, 제주시, 제주특별자치도, 63011, 대한민국"
461000eb,20210814174430,126.418947,33.489028,2021-08-14 17:44:30,3101,"일주서로, 외도이동, 하귀1리, 제주시, 제주특별자치도, 63069, 대한민국"
461000eb,20210814195330,126.497668,33.517587,2021-08-14 19:53:30,1175800,"제주카페거리(어영마을), 제주시, 제주특별자치도, 63114, 대한민국"
461000eb,20210828112730,126.49774,33.517488,2021-08-28 11:27:30,3128,"제주카페거리(어영마을), 제주시, 제주특별자치도, 63114, 대한민국"
461000eb,20210828122830,126.497718,33.517736,2021-08-28 12:28:30,4468,"제주카페거리(어영마을), 제주시, 제주특별자치도, 63114, 대한민국"
461000eb,20210828145330,126.668266,33.543819,2021-08-28 14:53:30,4251,"제주카약, 조함해안로, 함덕리, 제주시, 제주특별자치도, 63333, 대한민국"
461000eb,20210828173330,126.378283,33.484097,2021-08-28 17:33:30,3304,"애월해안로, 구엄리, 제주시, 제주특별자치도, 63049, 대한민국"
461000eb,20210828184630,126.31048,33.463194,2021-08-28 18:46:30,3724,"애월로, 애월리, 제주시, 제주특별자치도, 63043, 대한민국"
461000eb,20210828205230,126.490359,33.480955,2021-08-28 20:52:30,4081,"과원북4길, 연동, 제주시, 제주특별자치도, 63136, 대한민국"
461000eb,20210828222300,126.519085,33.509423,2021-08-28 22:23:00,5880,"서사로4길, 용담일동, 제주시, 제주특별자치도, 63172, 대한민국"
461000ec,20210807074845,126.492131,33.495935,2021-08-07 07:48:45,6533,"다호길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
461000ec,20210807094658,126.492104,33.496025,2021-08-07 09:46:58,614096,"다호길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
461000ec,20210814123032,126.467671,33.483895,2021-08-14 12:30:32,1678,"광평안길, 노형동, 제주시, 제주특별자치도, 63103, 대한민국"
461000ec,20210814125946,126.467824,33.484079,2021-08-14 12:59:46,9771,"광평동로, 노형동, 제주시, 제주특별자치도, 63103, 대한민국"
461000ec,20210814173609,126.492403,33.49607,2021-08-14 17:36:09,1592,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000ec,20210814180321,126.492916,33.496069,2021-08-14 18:03:21,596625,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000ec,20210821154736,126.492263,33.495119,2021-08-21 15:47:36,584040,"다호길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
461000ec,20210828100610,126.55897,33.239833,2021-08-28 10:06:10,2992,"남성중로, 서귀동, 서귀포시, 제주특별자치도, 63592, 대한민국"
461000ec,20210828110643,126.523607,33.245809,2021-08-28 11:06:43,4245,"용궁에빠진닭, 1059, 이어도로, 서귀포시, 제주특별자치도, 63572, 대한민국"
461000ec,20210828125510,126.415259,33.244288,2021-08-28 12:55:10,4523,"퍼시픽랜드 4주차장, 154-17, 중문관광로, 서귀포시, 제주특별자치도, 63535, 대한민국"
461000ee,20210807144600,126.933205,33.473835,2021-08-07 14:46:00,2070,"성산등용로, 성산리, 서귀포시, 제주특별자치도, 63643, 대한민국"
461000ee,20210807153630,126.959266,33.493778,2021-08-07 15:36:30,1977,"우도면, 제주시, 제주특별자치도, 63365, 대한민국"
461000ee,20210807163500,126.968556,33.497425,2021-08-07 16:35:00,3050,"검멀레 주차장, 1122, 우도해안길, 우도면, 제주시, 제주특별자치도, 63365, 대한민국"
461000ee,20210807175230,126.941323,33.508944,2021-08-07 17:52:30,1830,"우도해안길, 우도면, 제주시, 제주특별자치도, 63365, 대한민국"
461000ee,20210807184700,126.918197,33.438551,2021-08-07 18:47:00,1545,"가시아방국수, 10, 섭지코지로, 신양리, 서귀포시, 제주특별자치도, 63641, 대한민국"
461000ee,20210807191900,126.935129,33.462326,2021-08-07 19:19:00,1216,"일출로, 성산리, 서귀포시, 제주특별자치도, 63643, 대한민국"
461000ee,20210807210530,126.569506,33.247884,2021-08-07 21:05:30,565194,"서귀포중학교, 중정로, 서귀동, 서귀포시, 제주특별자치도, 63590, 대한민국"
461000ee,20210814100600,126.354851,33.470599,2021-08-14 10:06:00,2757,"신엄리, 제주시, 제주특별자치도, 63046, 대한민국"
461000ee,20210814114330,126.256828,33.405869,2021-08-14 11:43:30,4331,"옹포리, 제주시, 제주특별자치도, 63012, 대한민국"
461000ee,20210814170400,126.918853,33.449636,2021-08-14 17:04:00,1453,"오스테리아일디토, 20, 동류암로, 고성리, 서귀포시, 제주특별자치도, 63640, 대한민국"
461000ee,20210814175630,126.799564,33.39246,2021-08-14 17:56:30,3300,"성읍탐라식당, 116, 성읍정의현로, 성읍리, 서귀포시, 제주특별자치도, 63635, 대한민국"
461000ee,20210814195000,126.493183,33.496342,2021-08-14 19:50:00,1759,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000ee,20210814205300,126.413825,33.485272,2021-08-14 20:53:00,579169,"하귀동남1길, 하귀1리, 제주시, 제주특별자치도, 63051, 대한민국"
461000ee,20210821134900,126.492446,33.496076,2021-08-21 13:49:00,2990,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000ee,20210821145700,126.492911,33.496048,2021-08-21 14:57:00,588045,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000ee,20210828114430,126.561981,33.250139,2021-08-28 11:44:30,4500,"나르샤, 5, 중앙로62번길, 서귀동, 서귀포시, 제주특별자치도, 63590, 대한민국"
461000ee,20210828141400,126.310361,33.232951,2021-08-28 14:14:00,1380,"미도식당, 11, 사계남로216번길, 사계리, 서귀포시, 제주특별자치도, 63528, 대한민국"
461000ee,20210828144500,126.298391,33.224603,2021-08-28 14:45:00,1847,"형제해안로, 사계리, 서귀포시, 제주특별자치도, 63528, 대한민국"
461000ee,20210828160130,126.306774,33.351376,2021-08-28 16:01:30,4300,"금악리, 제주시, 제주특별자치도, 63018, 대한민국"
461000ee,20210828175700,126.460872,33.245728,2021-08-28 17:57:00,2484,"월평로, 월평동, 서귀포시, 제주특별자치도, 63561, 대한민국"
461000ee,20210828194530,126.664008,33.275069,2021-08-28 19:45:30,2029,"시즌박스, 154, 태위로, 위미리, 서귀포시, 제주특별자치도, 63611, 대한민국"
461000f1,20210807100730,126.50777,33.248331,2021-08-07 10:07:30,1830,"제주은행, 월드컵로, 법환동, 서귀포시, 제주특별자치도, 63572, 대한민국"
461000f1,20210807104500,126.514885,33.236754,2021-08-07 10:45:00,2970,"킨지, 56, 막숙포로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국"
461000f1,20210807114900,126.561123,33.247132,2021-08-07 11:49:00,1950,"하르방식당, 18, 태평로353번길, 서귀동, 서귀포시, 제주특별자치도, 63592, 대한민국"
461000f1,20210807124900,126.514893,33.236781,2021-08-07 12:49:00,16830,"킨지, 56, 막숙포로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국"
461000f1,20210807173900,126.557721,33.247501,2021-08-07 17:39:00,3600,"호텔크리스탈, 16, 중정로, 서귀동, 서귀포시, 제주특별자치도, 63592, 대한민국"
461000f1,20210807190100,126.506483,33.249447,2021-08-07 19:01:00,1410,"스타벅스 서귀포DT, 11, 일주서로, 서귀포시, 제주특별자치도, 63572, 대한민국"
461000f1,20210807193530,126.514919,33.236763,2021-08-07 19:35:30,573390,"킨지, 56, 막숙포로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국"
461000f1,20210814105200,126.49327,33.496089,2021-08-14 10:52:00,1470,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000f1,20210814130000,126.492951,33.496069,2021-08-14 13:00:00,13950,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
461000f1,20210814173130,126.528174,33.512132,2021-08-14 17:31:30,3450,"중앙로13길, 일도일동, 제주시, 제주특별자치도, 63192, 대한민국"
461000f1,20210814182900,126.52834,33.512467,2021-08-14 18:29:00,1830,"동문시장, 동문로, 일도일동, 제주시, 제주특별자치도, 63192, 대한민국"
461000f6,20210807105821,126.316747,33.303467,2021-08-07 10:58:21,24940,"신화역사로, 서광리, 서귀포시, 제주특별자치도, 63522, 대한민국"
461000f6,20210807180937,126.270363,33.316676,2021-08-07 18:09:37,2649,"녹차분재로, 저지리, 제주시, 제주특별자치도, 63004, 대한민국"
461000f6,20210807194427,126.350783,33.472612,2021-08-07 19:44:27,3376,"다인 오세아노 호텔, 애월해안로, 고내리, 제주시, 제주특별자치도, 63046, 대한민국"
461000f6,20210807213524,126.30355,33.448707,2021-08-07 21:35:24,1489,"곽지1길, 곽지리, 제주시, 제주특별자치도, 63034, 대한민국"
461000f6,20210807221835,126.350331,33.472212,2021-08-07 22:18:35,565078,"다인 오세아노 호텔, 애월해안로, 고내리, 제주시, 제주특별자치도, 63046, 대한민국"
461000f6,20210814121129,126.524238,33.514379,2021-08-14 12:11:29,1540,"탑동, 제주시, 제주특별자치도, 63166, 대한민국"
461000f6,20210814161358,126.910219,33.473161,2021-08-14 16:13:58,13482,"오조리, 서귀포시, 제주특별자치도, 63639, 대한민국"
461000f6,20210814202513,126.919851,33.46909,2021-08-14 20:25:13,2125,"돌섬, 109, 한도로, 오조리, 서귀포시, 제주특별자치도, 63639, 대한민국"
461000f6,20210814211501,126.910051,33.473461,2021-08-14 21:15:01,1181576,"오조리, 서귀포시, 제주특별자치도, 63639, 대한민국"
461000f6,20210828133433,126.425692,33.252394,2021-08-28 13:34:33,2409,"빈스와플, 43, 중문상로, 중문동, 서귀포시, 제주특별자치도, 63545, 대한민국"
461000f6,20210828142245,126.446288,33.249444,2021-08-28 14:22:45,1734,"동백정원, 117, 이어도로343번길, 대포동, 서귀포시, 제주특별자치도, 63540, 대한민국"
461000f6,20210828150540,126.415792,33.244249,2021-08-28 15:05:40,11928,"퍼시픽랜드 4주차장, 154-17, 중문관광로, 서귀포시, 제주특별자치도, 63535, 대한민국"
461000f9,20210807125930,126.318732,33.239338,2021-08-07 12:59:30,3215,"산바다레저공원, 141, 산방로, 화순리, 사계리, 서귀포시, 제주특별자치도, 63530, 대한민국"
461000f9,20210807142630,126.375308,33.419365,2021-08-07 14:26:30,15853,"소길남길, 소길리, 제주시, 제주특별자치도, 63067, 대한민국"
461000f9,20210807193930,126.411569,33.484709,2021-08-07 19:39:30,1621,"하귀동남1길, 하귀1리, 제주시, 제주특별자치도, 63051, 대한민국"
461000f9,20210807203230,126.375208,33.419446,2021-08-07 20:32:30,558514,"소길남길, 소길리, 제주시, 제주특별자치도, 63067, 대한민국"
461000f9,20210814085530,126.479461,33.498061,2021-08-14 08:55:30,2208,"제성1길, 도두이동, 제주시, 제주특별자치도, 63095, 대한민국"
461000f9,20210814093230,126.479313,33.498118,2021-08-14 09:32:30,6391,"제성1길, 도두이동, 제주시, 제주특별자치도, 63095, 대한민국"
461000f9,20210814113800,126.466639,33.506032,2021-08-14 11:38:00,2215,"도두일동, 제주시, 제주특별자치도, 63112, 대한민국"
461000f9,20210814131600,126.668575,33.542178,2021-08-14 13:16:00,2860,"함덕국민학교옛터 공영주차장, 신북로, 신흥리, 제주시, 제주특별자치도, 63333, 대한민국"
461000f9,20210814142430,126.771936,33.5361,2021-08-14 14:24:30,2610,"김녕미로공원, 122, 만장굴길, 월정리, 제주시, 제주특별자치도, 63358, 대한민국"
461000f9,20210814151030,126.772319,33.529389,2021-08-14 15:10:30,2730,"만장굴길, 제주시, 제주특별자치도, 63358, 대한민국"
461000f9,20210814161930,126.702302,33.47981,2021-08-14 16:19:30,4672,"선교로, 선흘리, 제주시, 제주특별자치도, 63343, 대한민국"
